2026-01-06 10:00:20 | INFO     | log:151 | [search_batch_stream] Batch stream search from: test_getUserProfile_2.xlsx
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra tên và ngày sinh của tôi...' -> 'Kiểm tra tên và ngày sinh của tôi...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra tên và ngày sinh của tôi] - formatted_query: [Kiểm tra tên và ngày sinh của tôi] - normalized_query: [Kiểm tra tên và ngày sinh của tôi]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=27.1333
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra tên và ngày sinh của ...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra tên và ngày sinh của ...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra tên và ngày sinh của ...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Kiểm tra tên và ngày sinh của ...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Xem thông tin người dùng của mình...' -> 'Xem thông tin người dùng của mình...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem thông tin người dùng của mình] - formatted_query: [Xem thông tin người dùng của mình] - normalized_query: [Xem thông tin người dùng của mình]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0146, max=23.4284
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem thông tin người dùng của m...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['người dùng']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem thông tin người dùng của m...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Cho tôi biết quốc tịch đã đăng ký...' -> 'Cho tôi biết quốc tịch đã đăng ký...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi biết quốc tịch đã đăng ký] - formatted_query: [Cho tôi biết quốc tịch đã đăng ký] - normalized_query: [Cho tôi biết quốc tịch đã đăng ký]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=26.7098
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi biết quốc tịch đã đăng...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi biết quốc tịch đã đăng...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Ngày sinh của tôi trong hệ thống là ngày...' -> 'Ngày sinh của tôi trong hệ thống là ngày...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Ngày sinh của tôi trong hệ thống là ngày nào?] - formatted_query: [Ngày sinh của tôi trong hệ thống là ngày nào] - normalized_query: [Ngày sinh của tôi trong hệ thống là ngày nào]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0595, max=22.3009
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi trong hệ thố...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi trong hệ thố...' | Doc: getTransactionList | | Boost: 0.50 | Matched: ['ngày', 'trong']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi trong hệ thố...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Ngày sinh của tôi trong hệ thố...' -> getTransactionList | Tra cứu g (score=2)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Tôi là nam hay nữ theo dữ liệu ngân hàng...' -> 'Tôi là nam hay nữ theo dữ liệu ngân hàng...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi là nam hay nữ theo dữ liệu ngân hàng?] - formatted_query: [Tôi là nam hay nữ theo dữ liệu ngân hàng] - normalized_query: [Tôi là nam hay nữ theo dữ liệu ngân hàng]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0424, max=8.5816
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi là nam hay nữ theo dữ liệu...' | Doc: getUserProfile | Tra | Boost: 0.50 | Matched: ['nam', 'nữ']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi là nam hay nữ theo dữ liệu...' -> getUserProfile | Tra cứu thông (score=2)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Hiển thị hồ sơ cá nhân của tôi...' -> 'Hiển thị hồ sơ cá nhân của tôi...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Hiển thị hồ sơ cá nhân của tôi] - formatted_query: [Hiển thị hồ sơ cá nhân của tôi] - normalized_query: [Hiển thị hồ sơ cá nhân của tôi]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0126, max=46.3415
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Hiển thị hồ sơ cá nhân của tôi...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['hồ sơ cá nhân']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Hiển thị hồ sơ cá nhân của tôi...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn biết thông tin cơ bản của mình...' -> 'Tôi muốn biết thông tin cơ bản của mình...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn biết thông tin cơ bản của mình] - formatted_query: [Tôi muốn biết thông tin cơ bản của mình] - normalized_query: [Tôi muốn biết thông tin cơ bản của mình]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3147, max=41.7480
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tôi muốn biết thông tin cơ bản của mình'
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra họ tên đã đăng ký...' -> 'Kiểm tra họ tên đã đăng ký...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra họ tên đã đăng ký] - formatted_query: [Kiểm tra họ tên đã đăng ký] - normalized_query: [Kiểm tra họ tên đã đăng ký]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0202, max=21.7745
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra họ tên đã đăng ký...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['họ tên']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra họ tên đã đăng ký...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Dữ liệu cá nhân của tôi gồm những gì?...' -> 'Dữ liệu cá nhân của tôi gồm những gì...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Dữ liệu cá nhân của tôi gồm những gì?] - formatted_query: [Dữ liệu cá nhân của tôi gồm những gì] - normalized_query: [Dữ liệu cá nhân của tôi gồm những gì]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0694, max=29.1518
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Dữ liệu cá nhân của tôi gồm những gì'
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Cho tôi xem profile của mình trên app...' -> 'Cho tôi xem profile của mình trên app...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi xem profile của mình trên app] - formatted_query: [Cho tôi xem profile của mình trên app] - normalized_query: [Cho tôi xem profile của mình trên app]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=14.8166
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem profile của mình t...' | Doc: Tra cứu giao dịch th | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem profile của mình t...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trên']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi xem profile của mình t...' | Doc: getUserProfile | Tra | Boost: 0.50 | Matched: ['profile', 'xem profile']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Cho tôi xem profile của mình t...' -> getUserProfile | Tra cứu thông (score=2)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Thông tin của tôi có đúng không?...' -> 'Thông tin của tôi có đúng không...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin của tôi có đúng không?] - formatted_query: [Thông tin của tôi có đúng không] - normalized_query: [Thông tin của tôi có đúng không]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.1696, max=11.5237
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Thông tin của tôi có đúng không'
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Tra cứu họ và tên của khách hàng...' -> 'Tra cứu họ và tên của khách hàng...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tra cứu họ và tên của khách hàng] - formatted_query: [Tra cứu họ và tên của khách hàng] - normalized_query: [Tra cứu họ và tên của khách hàng]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2033, max=14.2200
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] No keyword matches found in: 'Tra cứu họ và tên của khách hàng'
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Ngày sinh của tôi có đúng không?...' -> 'Ngày sinh của tôi có đúng không...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Ngày sinh của tôi có đúng không?] - formatted_query: [Ngày sinh của tôi có đúng không] - normalized_query: [Ngày sinh của tôi có đúng không]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=10.9686
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi có đúng khôn...' | Doc: Tra cứu lịch sử giao | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi có đúng khôn...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['ngày']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Ngày sinh của tôi có đúng khôn...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['ngày sinh']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Ngày sinh của tôi có đúng khôn...' | Scores: {'Tra cứu lịch sử giao dịch theo khoảng thời gian': 1, 'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn xem thông tin cá nhân đăng ký b...' -> 'Tôi muốn xem thông tin cá nhân đăng ký b...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn xem thông tin cá nhân đăng ký ban đầu] - formatted_query: [Tôi muốn xem thông tin cá nhân đăng ký ban đầu] - normalized_query: [Tôi muốn xem thông tin cá nhân đăng ký ban đầu]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.3147, max=71.8810
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Tôi muốn xem thông tin cá nhân...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['thông tin cá nhân']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Tôi muốn xem thông tin cá nhân...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Thông tin cá nhân của tôi hiện có những ...' -> 'Thông tin cá nhân của tôi hiện có những ...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Thông tin cá nhân của tôi hiện có những gì?] - formatted_query: [Thông tin cá nhân của tôi hiện có những gì] - normalized_query: [Thông tin cá nhân của tôi hiện có những gì]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.2343, max=50.9431
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Thông tin cá nhân của tôi hiện...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['thông tin cá nhân']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Thông tin cá nhân của tôi hiện...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Cho tôi biết giới tính trong hồ sơ...' -> 'Cho tôi biết giới tính trong hồ sơ...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Cho tôi biết giới tính trong hồ sơ] - formatted_query: [Cho tôi biết giới tính trong hồ sơ] - normalized_query: [Cho tôi biết giới tính trong hồ sơ]
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0202, max=19.9045
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi biết giới tính trong h...' | Doc: getTransactionList | | Boost: 0.25 | Matched: ['trong']
2026-01-06 10:00:21 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Cho tôi biết giới tính trong h...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['giới tính']
2026-01-06 10:00:21 | DEBUG    | log:153 | [classify_query_intent] Ambiguous: 'Cho tôi biết giới tính trong h...' | Scores: {'getTransactionList | Tra cứu giao dịch chờ duyệt theo khoảng thời gian': 1, 'getUserProfile | Tra cứu thông tin cá nhân cơ bản': 1}
2026-01-06 10:00:21 | DEBUG    | log:153 | [normalize_query] 'Kiểm tra quốc tịch của tôi...' -> 'Kiểm tra quốc tịch của tôi...'
2026-01-06 10:00:21 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Kiểm tra quốc tịch của tôi] - formatted_query: [Kiểm tra quốc tịch của tôi] - normalized_query: [Kiểm tra quốc tịch của tôi]
2026-01-06 10:00:22 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0160, max=17.6258
2026-01-06 10:00:22 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Kiểm tra quốc tịch của tôi...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['quốc tịch']
2026-01-06 10:00:22 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Kiểm tra quốc tịch của tôi...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:22 | DEBUG    | log:153 | [normalize_query] 'Xem họ tên của tôi...' -> 'Xem họ tên của tôi...'
2026-01-06 10:00:22 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Xem họ tên của tôi] - formatted_query: [Xem họ tên của tôi] - normalized_query: [Xem họ tên của tôi]
2026-01-06 10:00:22 | DEBUG    | log:153 | [perform_hybrid_search] BM25 raw scores: min=0.0000, max=11.1266
2026-01-06 10:00:22 | DEBUG    | log:153 | [get_keyword_boost] Query: 'Xem họ tên của tôi...' | Doc: getUserProfile | Tra | Boost: 0.25 | Matched: ['họ tên']
2026-01-06 10:00:22 | DEBUG    | log:153 | [classify_query_intent] Classified: 'Xem họ tên của tôi...' -> getUserProfile | Tra cứu thông (score=1)
2026-01-06 10:00:22 | DEBUG    | log:153 | [normalize_query] 'Tôi muốn kiểm tra ngày tháng năm sinh...' -> 'Tôi muốn kiểm tra ngày tháng năm sinh...'
2026-01-06 10:00:22 | DEBUG    | log:153 | [perform_hybrid_search] query_text: [Tôi muốn kiểm tra ngày tháng năm sinh] - formatted_query: [Tôi muốn kiểm tra ngày tháng năm sinh] - normalized_query: [Tôi muốn kiểm tra ngày tháng năm sinh]
